version,code,description,release_date
"",F2A,RISEDRONATO ALTER,
"",F2A,RISENCAL,
"",F2A,RISEDRONATO GIT,
"",F2A,RISEDRONATO AUROBINDO,
"",F2A,RISEDRONATO ZENTIVA,
"",F2A,SIMEDRAL,
"",F2A,TRIMMER,
"",F2A,MEDEOROS,
"",F2B,ACTONEL,
"",F2B,RISEDRONATO GIT,
"",F2C,RISEDRONATO MYLAN PHARMA,
"",F2C,OPTINATE,
"",F2C,ACTONEL,
"",F2C,RISEDRONATO ACCORDPHARMA,
"",F2C,RISEDRONATO AUROBINDO,
"",F2C,RISEDRONATO SANDOZ GMBH,
"",F2C,RISEDRONATO EG STADA,
"",F2C,RISEDRONATO DOC,
"",F3A,ZITODOR,
"",F3A,COSOPT,
"",F3A,BETACLAR,
"",F3A,DORZOLAMIDE TIMOLOLO ZENTIVA,
"",F3A,DORZOLAMIDE TIMOLOLO EG,
"",F3A,DORZOLAMIDE E TIMOLOLO AUROBINDO,
"",F3A,DORTOZ,
"",F3A,DORZAMOX,
"",F3A,DORZOLAMIDE E TIMOLOLO SANDOZ,
"",F3A,TIDOCOMB,
"",F3A,DORZOLAMIDE E TIMOLOLO PENSA,
"",F3A,DORZOLAMIDE E TIMOLOLO MYLAN GENERICS,
"",F4A,PRAMIPEXOLO TEVA,
"",F4A,PRAMIPEXOLO MYLAN,
"",F4A,OPRYMEA,
"",F4A,PRAMIPEXOLO ZENTIVA,
"",F4A,PRAMIPEXOLO EG,
"",F4A,MIRAPEXIN,
"",F4A,PRAMIPEXOLO PENSA,
"",F4A,PRAMIPEXOLO AUROBINDO,
"",F4B,PRAMIPEXOLO MYLAN,
"",F4B,MIRAPEXIN,
"",F4B,PRAMIPEXOLO ZENTIVA,
"",F4B,PRAMIPEXOLO EG,
"",F4B,OPRYMEA,
"",F4B,PRAMIPEXOLO AUROBINDO,
"",F4B,PRAMIPEXOLO PENSA,
"",F4B,PRAMIPEXOLO TEVA,
"",F4C,PRAMIPEXOLO SANDOZ A/S,
"",F4C,PRAMIPEXOLO TEVA ITALIA,
"",F4C,MIRAPEXIN,
"",F4C,PRAMIPEXOLO MYLAN PHARMA,
"",F4C,PRAMIPEXOLO EG STADA,
"",F4C,PRAMIPERAL,
"",F4C,PRAMIPEXOLO PENSA,
"",F4D,PRAMIPEXOLO EG STADA,
"",F4D,PRAMIPEXOLO DOC,
"",F4D,MIRAPEXIN,
"",F4D,PRAMIPEXOLO SANDOZ A/S,
"",F4D,PRAMIPEXOLO PENSA,
"",F4D,PRAMIPEXOLO TEVA ITALIA,
"",F4D,PRAMIPEXOLO MYLAN PHARMA,
"",F4D,PRAMIPERAL,
"",F4E,PRAMIPEXOLO MYLAN PHARMA,
"",F4E,PRAMIPERAL,
"",F4E,PRAMIPEXOLO TEVA ITALIA,
"",F4E,PRAMIPEXOLO PENSA,
"",F4E,PRAMIPEXOLO EG STADA,
"",F4E,PRAMIPEXOLO SANDOZ A/S,
"",F4E,PRAMIPEXOLO DOC,
"",F4E,MIRAPEXIN,
"",F4F,MIRAPEXIN,
"",F4F,PRAMIPERAL,
"",F4F,PRAMIPEXOLO SANDOZ A/S,
"",F4F,PRAMIPEXOLO MYLAN PHARMA,
"",F4F,PRAMIPEXOLO EG STADA,
"",F4F,PRAMIPEXOLO PENSA,
"",F4F,PRAMIPEXOLO DOC,
"",F4F,PRAMIPEXOLO TEVA ITALIA,
"",F4G,PRAMIPEXOLO TEVA ITALIA,
"",F4G,PRAMIPEXOLO PENSA,
"",F4G,PRAMIPEXOLO EG STADA,
"",F4G,PRAMIPEXOLO SANDOZ A/S,
"",F4G,MIRAPEXIN,
"",F4G,PRAMIPEXOLO MYLAN PHARMA,
"",F5A,REBETOL,
"",F5A,RIBAVIRINA AUROBINDO,
"",F6A,MICOFENOLATO MOFETILE AHCL,
"",F6A,MICOFENOLATO MOFETILE SANDOZ,
"",F6A,MYFENAX,
"",F6A,CELLCEPT,
"",F6A,MICOFENOLATO MOFETILE TILLOMED,
"",F6B,CELLCEPT,
"",F6B,MICOFENOLATO MOFETILE ACCORD,
"",F6B,MICOFENOLATO MOFETILE TILLOMED ITALIA,
"",F6B,MYFENAX,
"",F6C,MYFORTIC,
"",F6C,ACIDO MICOFENOLICO ACCORD,
"",F6C,CEPTAVA,
"",F6D,CEPTAVA,
"",F6D,MYFORTIC,
"",F6D,ACIDO MICOFENOLICO ACCORD,
"",F7A,ANASTROZOLO SANDOZ,
"",F7A,RAOLOZ,
"",F7A,ANASTROZOLO MYLAN GENERICS,
"",F7A,ANASTROZOLO AUROBINDO,
"",F7A,RENAZOLE,
"",F7A,ANASTROZOLO ZENTIVA,
"",F7A,ERISTROL,
"",F7A,ADIUNASTROL,
"",F7A,ARIMIDEX,
"",F7A,ANASTROZOLO PENSA,
"",F7A,ARIMIDEX,
"",F7A,ANASTROZOLO ALTER,
"",F7A,ANASTROZOLO DOC GENERICI,
"",F7A,GRISET,
"",F7A,ANASTROZOLO AUROBINDO ITALIA,
"",F7A,ANASTROZOLO EG,
"",F7A,ANASTROZOLO TEVA,
"",F7A,EXTROPLEX,
"",F7A,ANASTROZOLO SUN,
"",F7A,ANTABREST,
"",F8A,TEMOZOLOMIDE ACCORD,
"",F8A,TEMODAL,
"",F8A,TEMOMEDAC,
"",F8A,TEMOZOLOMIDE TEVA,
"",F8A,TEMOZOLOMIDE SUN,
"",F8B,TEMOZOLOMIDE SUN,
"",F8B,TEMOZOLOMIDE TEVA,
"",F8B,TEMOZOLOMIDE ACCORD,
"",F8B,TEMOMEDAC,
"",F8B,TEMODAL,
"",F8C,TEMOZOLOMIDE SUN,
"",F8C,TEMOZOLOMIDE TEVA,
"",F8C,TEMOMEDAC,
"",F8C,TEMODAL,
"",F8C,TEMOZOLOMIDE ACCORD,
"",F8D,TEMOZOLOMIDE TEVA,
"",F8D,TEMODAL,
"",F8D,TEMOZOLOMIDE SUN,
"",F8D,TEMOZOLOMIDE ACCORD,
"",F8D,TEMOMEDAC,
"",F8E,TEMOZOLOMIDE ACCORD,
"",F8E,TEMOZOLOMIDE SUN,
"",F8E,TEMODAL,
"",F8E,TEMOZOLOMIDE TEVA,
"",F8E,TEMOMEDAC,
"",F8F,TEMOZOLOMIDE TEVA,
"",F8F,TEMOMEDAC,
"",F8F,TEMOZOLOMIDE SUN,
"",F8F,TEMOZOLOMIDE ACCORD,
"",F9A,MANIDIPINA TEVA,
"",F9A,IPERTEN,
"",F9A,MANIDIPINA SANDOZ,
"",F9A,MANIDIPINA DOC GENERICI,
"",F9A,MANIDIPINA ALMUS,
"",F9A,ERREMAN,
"",F9A,MANIDIPINA MYLAN GENERICS,
"",F9A,MANIDIPINA ZENTIVA,
"",F9A,VASCOMAN,
"",F9A,MANIDIPINA EG,
"",FAA,TAVACOR,
"",FAA,LOVASTATINA MYLAN PHARMA,
"",FAA,LOVINACOR,
"",FAA,REXTAT,
"",FAA,LOVASTATINA TEVA,
"",FAA,LOVASTATINA DOC,
"",FAA,LOVASTATINA EG,
"",FAB,LOVASTATINA TEVA,
"",FAB,REXTAT,
"",FAB,LOVASTATINA MYLAN PHARMA,
"",FAB,LOVINACOR,
"",FAB,TAVACOR,
"",FAB,LOVASTATINA EG,
"",FAB,LOVASTATINA DOC,
"",FBA,MADOPAR,
"",FBA,LEVODOPA BENSERAZIDE TEVA ITALIA,
"",FCA,TRUSOPT,
"",FCA,DORZONORM,
"",FCA,DORZOLAMIDE MYLAN GENERICS,
"",FCA,DORZOCLAR,
"",FCA,DORZOSTILL,
"",FCA,ZOLIOP,
"",FCA,DORZOLAMIDE AUROBINDO,
"",FEA,DIAGLIMET,
"",FEA,GLICOREST,
"",FEA,GLICONORM,
"",FFA,CEFODOX,
"",FFA,CEFPODOXIMA MYLAN,
"",FFA,CEFPODOXIMA SANDOZ,
"",FFA,OTREON,
"",FFA,PROXEDOX,
"",FFA,ORELOX,
"",FFB,PROXEDOX,
"",FFB,OTREON,
"",FFB,CEFPODOXIMA MYLAN,
"",FFB,ORELOX,
"",FFB,CEFPODOXIMA SANDOZ,
"",FFB,CEFODOX,
"",FFC,CEFPODOXIMA SANDOZ,
"",FFC,OTREON,
"",FFC,ORELOX,
"",FFC,CEFODOX,
"",FFC,PROXEDOX,
"",FFC,CEFPODOXIMA MYLAN,
"",FGA,LEVOXACIN,
"",FGA,LEVOFLOXACINA EG,
"",FGA,LEVOFLOXACINA ABC,
"",FGA,LEVOFLOXACINA AUROBINDO,
"",FGA,LEVOFLOXACINA KRKA,
"",FGA,ARANDA,
"",FGA,LEVOFLOXACINA GIT,
"",FGA,LEVOFLOXACINA ALMUS,
"",FGA,LEVOFLOXACINA SANDOZ,
"",FGA,LEVOXIGRAM,
"",FGA,LEVOFLOXACINA ARISTO,
"",FGA,TAVANIC,
"",FGA,LEVOFLOXACINA SUN,
"",FGA,PRIXAR,
"",FGA,LEVOFLOXACINA MYLAN GENERICS ITALIA,
"",FGB,LEVOFLOXACINA GIT,
"",FGB,BATIFLOX,
"",FGB,LEVOFLOXACINA ABC,
"",FGB,TAVANIC,
"",FGB,LEVOFLOXACINA ZENTIVA,
"",FGB,LEVOFLOXACINA PENSA PHARMA,
"",FGB,TRISSIL,
"",FGB,PRIXAR,
"",FGB,LEVOFLOXACINA DOC,
"",FGB,EPIFLOXIN,
"",FGB,LEVOFLOXACINA ACCORD,
"",FGB,KLEKTICA,
"",FGB,LEVOFLOXACINA TEVA,
"",FGB,LEVOFLOXACINA AUROBINDO,
"",FGB,GRAY,
"",FGB,AGILEV,
"",FGB,LEVOBAT,
"",FGB,LEMAXIL,
"",FGB,LEVOFLOXACINA MYLAN GENERICS ITALIA,
"",FGB,LEVOXACIN,
"",FGB,FINDATUR,
"",FGB,ARANDA,
"",FGB,LEVOFLOXACINA SUN,
"",FGB,LEVOFLOXACINA ALMUS,
"",FGB,LEVOFLOXACINA KRKA,
"",FGB,LEVOFLOXACINA SANDOZ,
"",FGB,SINEFLOX,
"",FGB,LEVOFLOXACINA EG,
"",FGB,SUMMAFLOX,
"",FGB,ALVAND,
"",FGB,FALEV,
"",FGB,LEVOFLOXACINA ARISTO,
"",FGB,LEVOFLOXACINA ALTER,
"",FGB,LEVOFLOXACINA TECNIGEN ITALIA,
"",FGB,LEVOXIGRAM,
"",FGB,ALLGRAM,
"",FHA,TACNI,
"",FHA,PROGRAF,
"",FHA,ADOPORT,
"",FHB,ADOPORT,
"",FHB,TACNI,
"",FHB,PROGRAF,
"",FHC,ADOPORT,
"",FHC,TACNI,
"",FHC,PROGRAF,
"",FHE,CARELIMUS,
"",FHE,PROTOPIC,
"",FHE,TAKROZEM,
"",FHG,PROTOPIC,
"",FHG,CARELIMUS,
"",FHG,TAKROZEM,
"",FHI,CONFEROPORT,
"",FHI,TACFORIUS,
"",FHI,ADVAGRAF,
"",FHJ,CONFEROPORT,
"",FHJ,TACFORIUS,
"",FHJ,ADVAGRAF,
"",FHK,TACFORIUS,
"",FHK,ADVAGRAF,
"",FHK,CONFEROPORT,
"",FHL,ADVAGRAF,
"",FHL,TACFORIUS,
"",FHL,CONFEROPORT,
"",FIA,AROMASIN,
"",FIA,MEXABREST,
"",FIA,AROMASIN,
"",FIA,EXEMESTANE MYLAN GENERICS,
"",FIA,EXEMESTANE EG,
"",FIA,EXEGEN,
"",FIA,AROMASIN,
"",FIA,NAXESTAN,
"",FIA,EXEMESTANE DOC GENERICI,
"",FIA,EXEMESTANE SANDOZ,
"",FIA,MESTANE,
"",FIA,EXEMESTANE TEVA,
"",FIA,EXEMESTANE ZENTIVA,
"",FIA,NIBESTAN,
"",FIA,AXELTA,
"",FJA,ZOFENOPRIL MYLAN GENERICS,
"",FJA,ZOFENOPRIL DOC GENERICI,
"",FJA,ZOPRANOL,
"",FJA,ZOFENOPRIL EG,
"",FJA,BIFRIL,
"",FJA,ZANTIPRES,
"",FLA,LETROZOLO MYLAN GENERICS,
"",FLA,LETROZOLO ALTER,
"",FLA,LETROZOLO AUROBINDO,
"",FLA,CALANTHA,
"",FLA,LETROZOLO DOC GENERICI,
"",FLA,LETROZOLO TEVA,
"",FLA,LETROZOLO SANDOZ,
"",FLA,FEMARA,
"",FLA,LETROZOLO TECNIGEN,
"",FLA,BRESTORAL,
"",FLA,LETROZOLO SUN,
"",FLA,FEMARA,
"",FLA,LETROZOLO ALMUS,
"",FLA,GOSURAN,
"",FLA,FEMARA,
"",FLA,LETROZOLO PENSA,
"",FLA,LETROZOLO EG,
"",FLA,LETRIX,
"",FLA,FEMARA,
"",FLA,LETROZOLO ZENTIVA,
"",FLA,ZOLOBREST,
"",FLA,RAMATES,
"",FLA,ZOLTRON,
"",FLA,RAZIOLET,
"",FMA,LACIREX,
"",FMA,LACIDIPINA DOC GENERICI,
"",FMA,LADIP,
"",FMA,APONIL,
"",FMA,LACIDIPINA TEVA,
"",FMA,LACIPIL,
"",FMA,LACIDIPINA EG,
"",FMA,VIAPRES,
"",FMA,LACIDIPINA MYLAN PHARMA,
"",FMA,LACIPIL,
"",FMA,LACIPIL,
"",FMA,LACIDIPINA TECNIGEN,
"",FMB,LACIDIPINA TECNIGEN,
"",FMB,LACIDIPINA DOC GENERICI,
"",FMB,APONIL,
"",FMB,VIAPRES,
"",FMB,LACIREX,
"",FMB,LACIDIPINA EG,
"",FMB,LACIPIL,
"",FMB,LACIDIPINA MYLAN PHARMA,
"",FMB,LADIP,
"",FNA,OLANZAPINA SANDOZ,
"",FNA,OLANZAPINA ACCORD,
"",FNA,OLANZAPINA LILLY,
"",FNA,OLANZAPINA SUN,
"",FNA,FARPENTA,
"",FNA,OLANZAPINA TEVA,
"",FNA,OLANZAPINA ZENTIVA,
"",FNA,OLANZAPINA MYLAN,
"",FNA,OLANZAPINA DOC GENERICI,
"",FNA,OLANZAPINA PENSA,
"",FNA,OLANZAPINA EG,
"",FNA,OLANZAPINA AUROBINDO,
"",FNA,ZYPREXA,
"",FNB,OLANZAPINA MYLAN PHARMA,
"",FNB,OLANZAPINA PENSA PHARMA,
"",FNB,OLANZAPINA MYLAN,
"",FNB,OLANZAPINA LILLY,
"",FNB,FARPENTA,
"",FNB,ZYPREXA VELOTAB,
"",FNB,OLANZAPINA TEVA,
"",FNB,OLANZAPINA DOC GENERICI,
"",FNB,FARPENTA,
"",FNB,OLANZAPINA SUN,
"",FNB,ZYPREXA VELOTAB,
"",FNB,OLANZAPINA AUROBINDO PHARMA ITALIA,
"",FNB,OLANZAPINA EG,
"",FNB,OLANZAPINA ACCORD,
"",FNB,ZALASTA,
"",FNB,OLANZAPINA ZENTIVA,
"",FNB,OLANZAPINA PENSA,
"",FNB,OLANZAPINA ZENTIVA,
"",FNB,ZYPREXA,
"",FNB,OLANZAPINA LILLY,
"",FNB,OLANZAPINA SANDOZ,
"",FNB,OLANZAPINA EG STADA,
"",FNB,LAZAPIR,
"",FNB,ZALASTA,
"",FNB,ZYPREXA VELOTAB,
"",FNB,OLANZAPINA AUROBINDO,
"",FNB,OLANZAPINA TEVA,
"",FNB,OLANZAPINA SUN,
"",FNB,OLANZAPINA DOC GENERICI,
"",FNB,OLANZAPINA MYLAN,
"",FNC,OLANZAPINA AUROBINDO PHARMA ITALIA,
"",FNC,OLANZAPINA TEVA,
"",FNC,OLANZAPINA ZENTIVA,
"",FNC,OLANZAPINA MYLAN,
"",FNC,OLANZAPINA EG,
"",FNC,ZYPREXA,
"",FNC,OLANZAPINA MYLAN PHARMA,
"",FNC,OLANZAPINA EG STADA,
"",FNC,OLANZAPINA SANDOZ,
"",FNC,OLANZAPINA PENSA,
"",FNC,OLANZAPINA LILLY,
"",FNC,FARPENTA,
"",FNC,OLANZAPINA TEVA,
"",FNC,ZALASTA,
"",FNC,OLANZAPINA LILLY,
"",FNC,OLANZAPINA AUROBINDO,
"",FNC,OLANZAPINA ZENTIVA,
"",FNC,OLANZAPINA ACCORD,
"",FNC,ZYPREXA VELOTAB,
"",FNC,OLANZAPINA SUN,
"",FNC,OLANZAPINA PENSA PHARMA,
"",FNC,LAZAPIR,
"",FNC,ZALASTA,
"",FNC,FARPENTA,
"",FNC,OLANZAPINA DOC GENERICI,
"",FNC,OLANZAPINA SUN,
"",FNC,OLANZAPINA DOC GENERICI,
"",FOA,NALOREX,
"",FOA,NALTREXONE ACCORD HEALTHCARE,
"",FPA,RIXIL,
"",FPA,VALSARTAN HCS,
"",FPA,VALSARTAN SANDOZ,
"",FPA,VALSARTAN DOC GENERICI,
"",FPA,VALSARTAN ZENTIVA,
"",FPA,VALSARTAN ALMUS,
"",FPA,VALSARTAN SUN,
"",FPA,VALSARTAN PENSA,
"",FPA,VALSARTAN EG,
"",FPA,TAREG,
"",FPA,VALSARTAN TECNIGEN,
"",FPA,VALSARTAN MYLAN GENERICS,
"",FPA,VALPRESSION,
"",FPB,VALSARTAN SANDOZ,
"",FPB,VALSARTAN HCS,
"",FPB,TAREG,
"",FPB,VALSARTAN SUN,
"",FPB,VALSARTAN TEVA ITALIA,
"",FPB,VALSARTAN DOC GENERICI,
"",FPB,VALSARTAN ALTER,
"",FPB,RIXIL,
"",FPB,VALSARTAN PENSA,
"",FPB,PRESSLOVAL,
"",FPB,VALSARTAN MYLAN GENERICS ITALIA,
"",FPB,VALSARTAN ALMUS,
"",FPB,VALPRESSION,
"",FPB,VALSARTAN ZENTIVA,
"",FPB,VALSARTAN EG,
"",FPB,VALSARTAN TECNIGEN,
"",FPB,ALSARTIR,
"",FPC,VALSARTAN DOC GENERICI,
"",FPC,VALSARTAN ALTER,
"",FPC,VALSARTAN ZENTIVA,
"",FPC,VALSARTAN HCS,
"",FPC,VALSARTAN ALMUS,
"",FPC,VALSARTAN MYLAN GENERICS ITALIA,
"",FPC,VALSARTAN TEVA ITALIA,
"",FPC,PRESSLOVAL,
"",FPC,TAREG,
"",FPC,VALSARTAN SUN,
"",FPC,ALSARTIR,
"",FPC,VALPRESSION,
"",FPC,VALSARTAN SANDOZ,
"",FPC,VALSARTAN TECNIGEN,
"",FPC,VALSARTAN EG,
"",FPC,VALSARTAN PENSA,
"",FPC,RIXIL,
"",FPD,VALSARTAN SANDOZ,
"",FPD,VALPRESSION,
"",FPD,TAREG,
"",FPD,RIXIL,
"",FPD,VALSARTAN ALTER,
"",FPD,VALSARTAN TECNIGEN,
"",FPD,VALSARTAN ZENTIVA,
"",FPD,VALSARTAN EG,
"",FPD,VALSARTAN DOC GENERICI,
"",FPD,VALSARTAN HCS,
"",FPD,VALSARTAN MAXMIND,
"",FPD,VALSARTAN MYLAN GENERICS,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE MYLAN,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE ALMUS,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE ZENTIVA,
"",FQA,COTAREG,
"",FQA,VALBACOMP,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE SANDOZ,
"",FQA,CORIXIL,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE SUN,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE HCS,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE EG,
"",FQA,VALIDROC,
"",FQA,VALSARTAN E IDROCLOROTIAZIDE TEVA ITALIA,
"",FQA,COMBISARTAN,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE EG,
"",FQB,VALIDROC,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",FQB,COMBISARTAN,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE SANDOZ,
"",FQB,COTAREG,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE PENSA PHARMA,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE MYLAN,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE TEVA,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE HCS,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA,
"",FQB,CORIXIL,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE SUN,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE ALMUS,
"",FQB,VALBACOMP,
"",FQB,VALSARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",FQC,VALBACOMP,
"",FQC,CORIXIL,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE EG,
"",FQC,COMBISARTAN,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE ZENTIVA,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE HCS,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE ALMUS,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE PENSA PHARMA,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",FQC,COTAREG,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE MYLAN,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE SANDOZ,
"",FQC,VALIDROC,
"",FQC,VALSARTAN E IDROCLOROTIAZIDE TEVA ITALIA,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE HCS,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE EG,
"",FQD,VALBACOMP,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE SANDOZ,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",FQD,COMBISARTAN,
"",FQD,CORIXIL,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",FQD,COTAREG,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE MYLAN,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE TEVA PHARMA,
"",FQD,VALSARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA,
"",FQE,COMBISARTAN,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE TEVA PHARMA,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE EG,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE MYLAN,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE SANDOZ,
"",FQE,VALSARTAN E IDROCLOROTIAZIDE HCS,
"",FQE,COTAREG,
"",FQE,CORIXIL,
"",FQE,VALBACOMP,
"",FRA,LEFLUNOMIDE MYLAN,
"",FRA,LEFLUNOMIDE SANDOZ,
"",FRA,LEFLUNOMIDE ZENTIVA,
"",FRA,LEFLUNOMIDE MEDAC,
"",FRA,ARAVA,
"",FSA,ARICEPT,
"",FSA,DONEPEZIL DOC GENERICI,
"",FSA,DESTEZIL,
"",FSA,DONEPEZIL MYLAN GENERICS,
"",FSA,DONEPEZIL ACCORD,
"",FSA,ARICEPT,
"",FSA,BLIXIE,
"",FSA,YASNORO,
"",FSA,LIZIDRA,
"",FSA,DONEPEZIL ZENTIVA,
"",FSA,DONEPEZIL MYLAN GENERICS ITALIA,
"",FSA,DONEPEZIL SANDOZ,
"",FSA,DONEPEZIL ALMUS,
"",FSA,MEMAC,
"",FSA,DONEPEZIL EG,
"",FSA,DONEPEZIL SUN,
"",FSA,DONEPEZIL ALTER,
"",FSA,YASNAL,
"",FSA,DONEPEZIL TEVA,
"",FSA,DONEPEZIL AUROBINDO,
"",FSB,DONEPEZIL ACCORD,
"",FSB,DONEPEZIL ALMUS,
"",FSB,DONEPEZIL TEVA,
"",FSB,DESTEZIL,
"",FSB,YASNORO,
"",FSB,LIZIDRA,
"",FSB,DONEPEZIL EG,
"",FSB,ARICEPT,
"",FSB,DONEPEZIL ALTER,
"",FSB,DONEPEZIL ZENTIVA,
"",FSB,YASNAL,
"",FSB,ARICEPT,
"",FSB,BLIXIE,
"",FSB,DONEPEZIL MYLAN GENERICS,
"",FSB,DONEPEZIL AUROBINDO,
"",FSB,DONEPEZIL MYLAN GENERICS ITALIA,
"",FSB,DONEPEZIL DOC GENERICI,
"",FSB,DONEPEZIL SANDOZ,
"",FSB,MEMAC,
"",FSB,DONEPEZIL SUN,
"",FTA,ATORVASTATINA SUN,
"",FTA,TORVACOL,
"",FTA,ATORVASTATINA ZENTIVA ITALIA,
"",FTA,TOVANIRA,
"",FTA,ATORVASTATINA TEVA ITALIA,
"",FTA,ATORVASTATINA PENSA,
"",FTA,VASTAT,
"",FTA,ATORVASTATINA MYLAN GENERICS ITALIA,
"",FTA,TAXAT,
"",FTA,ATORVASTATINA VIATRIS,
"",FTA,ATORVASTATINA GIT,
"",FTA,ATORVASTATINA NISURA,
"",FTA,ATORVASTATINA AUROBINDO,
"",FTA,ATORVASTATINA SANDOZ,
"",FTA,ATORVASTATINA ABC,
"",FTA,ATORVASTATINA DOC,
"",FTA,ATORVASTATINA ALTER,
"",FTA,MELEMIB,
"",FTA,OMEGASTATIN,
"",FTA,TOTALIP,
"",FTA,ATORVASTATINA TECNIGEN,
"",FTA,ATORIS,
"",FTA,ARKAS,
"",FTA,ATORVASTATINA ARISTO PHARMA,
"",FTA,SOPAVI,
"",FTA,TORVAST,
"",FTA,ATORVASTATINA DOCGEN,
"",FTA,ATORVASTATINA KRKA,
"",FTA,ATORVASTATINA SANDOZ GMBH,
"",FTA,ATORVASTATINA ALMUS PHARMA,
"",FTA,ATORVASTATINA ACCORD,
"",FTA,ATORVASTATINA EG,
"",FTA,KOLESTER,
"",FTB,ATORVASTATINA DOCGEN,
"",FTB,ATORVASTATINA SUN,
"",FTB,OMEGASTATIN,
"",FTB,ATORVASTATINA VIATRIS,
"",FTB,TOVANIRA,
"",FTB,ATORVASTATINA ALTER,
"",FTB,ATORVASTATINA PENSA,
"",FTB,MELEMIB,
"",FTB,ATORVASTATINA DOC,
"",FTB,ATORVASTATINA ARISTO PHARMA,
"",FTB,TAXAT,
"",FTB,ATORVASTATINA ZENTIVA ITALIA,
"",FTB,ARKAS,
"",FTB,ATORVASTATINA TECNIGEN,
"",FTB,ATORVASTATINA NISURA,
"",FTB,TORVAST,
"",FTB,ATORVASTATINA TEVA ITALIA,
"",FTB,TOTALIP,
"",FTB,ATORVASTATINA ALMUS PHARMA,
"",FTB,ATORVASTATINA SANDOZ GMBH,
"",FTB,TORVACOL,
"",FTB,ATORVASTATINA AUROBINDO,
"",FTB,ATORVASTATINA GIT,
"",FTB,ATORVASTATINA MYLAN GENERICS ITALIA,
"",FTB,KOLESTER,
"",FTB,ATORVASTATINA SANDOZ,
"",FTB,ATORIS,
"",FTB,ATORVASTATINA ABC,
"",FTB,ATORVASTATINA KRKA,
"",FTB,VASTAT,
"",FTB,ATORVASTATINA EG,
"",FTB,SOPAVI,
"",FTB,ATORVASTATINA ACCORD,
"",FTC,KOLESTER,
"",FTC,ATORVASTATINA ZENTIVA ITALIA,
"",FTC,ATORVASTATINA SUN,
"",FTC,TOTALIP,
"",FTC,ATORVASTATINA MYLAN GENERICS ITALIA,
"",FTC,ATORVASTATINA ALMUS PHARMA,
"",FTC,ATORVASTATINA TEVA ITALIA,
"",FTC,ATORVASTATINA AUROBINDO,
"",FTC,ATORVASTATINA ACCORD,
"",FTC,VASTAT,
"",FTC,ATORVASTATINA PENSA,
"",FTC,TOVANIRA,
"",FTC,ATORVASTATINA ALTER,
"",FTC,TORVACOL,
