version,code,description,release_date
"",J01MA11,GREPAFLOXACINA,
"",J01MA12,LEVOFLOXACINA,
"",J01MA13,TROVAFLOXACINA,
"",J01MA14,MOXIFLOXACINA,
"",J01MA15,GEMIFLOXACINA,
"",J01MA16,GATIFLOXACINA,
"",J01MA17,PRULIFLOXACINA,
"",J01MA18,PAZUFLOXACIN,
"",J01MA19,GARENOXACIN,
"",J01MA21,SITAFLOXACIN,
"",J01MA22,TOSUFLOXACIN,
"",J01MA23,DELAFLOXACIN,
"",J01MA24,LEVONADIFLOXACINA,
"",J01MA25,LASCUFLOXACINA,
"",J01MB,ALTRI CHINOLONICI,
"",J01MB01,ROSOXACINA,
"",J01MB02,ACIDO NALIDISSICO,
"",J01MB03,ACIDO PIROMIDICO,
"",J01MB04,ACIDO PIPEMIDICO,
"",J01MB05,ACIDO OSSOLINICO,
"",J01MB06,CINOXACINA,
"",J01MB07,FLUMECHINA,
"",J01MB08,NEMONOXACIN,
"",J01R,ASSOCIAZIONI DI ANTIBATTERICI,
"",J01RA,ASSOCIAZIONI DI ANTIBATTERICI,
"",J01RA01,"PENICILLINE, ASS. CON ALTRI ANTIBATTERICI",
"",J01RA02,"SULFAMIDICI, ASS. CON ALTRI ANTIBATTERICI (ESCL. TRIMETOPRIM)",
"",J01RA03,"CEFUROXIMA, ASS. CON ALTRI ANTIBATTERICI",
"",J01RA04,SPIRAMYCIN AND METRONIDAZOLE,
"",J01RA05,LEVOFLOXACIN AND ORNIDAZOLE,
"",J01RA06,CEFEPIME AND AMIKACIN,
"",J01RA07,"AZITHROMYCIN, FLUCONAZOLE AND SECNIDAZOLE",
"",J01RA08,TETRACYCLINE AND OLEANDOMYCIN,
"",J01RA09,OFLOXACIN AND ORNIDAZOLE,
"",J01RA10,CIPROFLOXACIN AND METRONIDAZOLE,
"",J01RA11,CIPROFLOXACIN AND TINIDAZOLE,
"",J01RA12,CIPROFLOXACIN AND ORNIDAZOLE,
"",J01RA13,NORFLOXACIN AND TINIDAZOLE,
"",J01RA14,NORFLOXACIN AND METRONIDAZOLE,
"",J01RA15,CEFIXIME AND ORNIDAZOLE,
"",J01RA16,CEFIXIMA E AZITROMICINA,
"",J01RA17,OFLOXACINA E NITAZOXANIDE,
"",J01RA18,OFLOXACINA E TINIDAZOLO,
"",J01RA19,TETRACICLINA E NISTATINA,
"",J01X,ALTRI ANTIBATTERICI,
"",J01XA,ANTIBATTERICI GLICOPEPTIDICI,
"",J01XA01,VANCOMICINA,
"",J01XA02,TEICOPLANINA,
"",J01XA03,TELAVANCINA,
"",J01XA04,DALBAVANCINA,
"",J01XA05,ORITAVANCIN,
"",J01XB,POLIMIXINE,
"",J01XB01,COLISTINA,
"",J01XB02,POLIMIXINA B,
"",J01XC,ANTIBATTERICI STEROIDEI,
"",J01XC01,ACIDO FUSIDICO,
"",J01XD,DERIVATI IMIDAZOLICI,
"",J01XD01,METRONIDAZOLO,
"",J01XD02,TINIDAZOLO,
"",J01XD03,ORNIDAZOLO,
"",J01XE,DERIVATI NITROFURANICI,
"",J01XE01,NITROFURANTOINA,
"",J01XE02,NIFURTOINOLO,
"",J01XE03,FURAZIDIN,
"",J01XE51,"NITROFURANTOIN, COMBINATIONS",
"",J01XX,ALTRI ANTIBATTERICI,
"",J01XX01,FOSFOMICINA,
"",J01XX02,XIBORNOLO,
"",J01XX03,CLOFOCTOLO,
"",J01XX04,SPECTINOMICINA,
"",J01XX05,METENAMINA,
"",J01XX06,ACIDO MANDELICO,
"",J01XX07,NITROXOLINA,
"",J01XX08,LINEZOLID,
"",J01XX09,DAPTOMICINA,
"",J01XX10,BACITRACIN,
"",J01XX11,TEDIZOLID,
"",J01XX12,LEFAMULIN,
"",J01XX13,GEPOTIDACINA,
"",J02,ANTIMICOTICI PER USO SISTEMICO,
"",J02A,ANTIMICOTICI PER USO SISTEMICO,
"",J02AA,ANTIBIOTICI,
"",J02AA01,AMFOTERICINA B,
"",J02AA02,ACHIMICINA,
"",J02AB,DERIVATI IMIDAZOLICI,
"",J02AB01,MICONAZOLO,
"",J02AB02,KETOCONAZOLO,
"",J02AC,DERIVATI TRIAZOLICI,
"",J02AC01,FLUCONAZOLO,
"",J02AC02,ITRACONAZOLO,
"",J02AC03,VORICONAZOLO,
"",J02AC04,POSACONAZOLO,
"",J02AC05,ISAVUCONAZOLO,
"",J02AC06,OTESECONAZOLE,
"",J02AX,ALTRI ANTIMICOTICI PER USO SISTEMICO,
"",J02AX01,FLUCITOSINA,
"",J02AX04,CASPOFUNGIN,
"",J02AX05,MICAFUNGINA,
"",J02AX06,ANIDULAFUNGINA,
"",J02AX07,IBREXAFUNGERP,
"",J02AX08,REZAFUNGIN ACETATE,
"",J04,ANTIMICOBATTERI,
"",J04A,FARMACI PER IL TRATTAMENTO DELLA TUBERCOLOSI,
"",J04AA,ACIDO AMINOSALICILICO E SUOI DERIVATI,
"",J04AA01,ACIDO AMINOSALICILICO,
"",J04AA02,AMINOSALICILATO DI SODIO,
"",J04AA03,CALCIO AMINOSALICILATO,
"",J04AB,ANTIBIOTICI,
"",J04AB01,CICLOSERINA,
"",J04AB02,RIFAMPICINA,
"",J04AB03,RIFAMICINA,
"",J04AB04,RIFABUTINA,
"",J04AB05,RIFAPENTIN,
"",J04AB06,ENVIOMYCIN,
"",J04AB30,CAPREOMICINA,
"",J04AC,IDRAZIDI,
"",J04AC01,ISONIAZIDE,
"",J04AC02,FTIVAZIDE,
"",J04AC51,"ISONIAZIDE, ASSOCIAZIONI",
"",J04AD,DERIVATI DELLA TIOCARBAMIDE,
"",J04AD01,PROTIONAMIDE,
"",J04AD02,TIOCARLIDE,
"",J04AD03,ETIONAMIDE,
"",J04AK,ALTRI FARMACI PER IL TRATTAMENTO DELLA TUBERCOLOSI,
"",J04AK01,PIRAZINAMIDE,
"",J04AK02,ETAMBUTOLO,
"",J04AK03,TERIZODONE,
"",J04AK04,MORINAMIDE,
"",J04AK05,BEDAQUILINA,
"",J04AK06,DELAMANID,
"",J04AK07,THIOACETAZONE,
"",J04AK08,PRETOMANID,
"",J04AM,ASSOCIAZIONI DI FARMACI PER IL TRATTAMENTO DELLA TUBERCOLOSI,
"",J04AM01,"STREPTOMICINA, ASSOCIAZIONI",
"",J04AM02,"RIFAMPICINA, ASSOCIAZIONI",
"",J04AM03,"ETAMBUTOLO, ASSOCIAZIONI",
"",J04AM04,"TIOACETAZONE, ASSOCIAZIONI",
"",J04AM05,"RIFAMPICINA, PIRAZINAMIDE E ISONIAZIDE",
"",J04AM06,"RIFAMPICINA, PIRAZINAMIDE, ETAMBUTOLO E ISONIAZIDE",
"",J04AM07,"RIFAMPICIN, ETHAMBUTOL AND ISONIAZID",
"",J04AM08,"ISONIAZID, SULFAMETHOXAZOLE, TRIMETHOPRIM AND PYRIDOXINE",
"",J04AM09,"PIRAZINAMIDE, ETAMBUTOLO, ISONIAZIDE E LOMEFLOXACINA",
"",J04AM10,"PIRAZINAMIDE, ETAMBUTOLO, PROTIONAMIDE E LOMEFLOXACINA",
"",J04AM11,"RIFABUTINA, PIRAZINAMIDE E PROTIONAMIDE",
"",J04AM12,"RIFAMPICINA, PIRAZINAMIDE, ISONIAZIDE E LEVOFLOXACINA",
"",J04B,FARMACI PER IL TRATTAMENTO DELLA LEBBRA,
"",J04BA,FARMACI PER IL TRATTAMENTO DELLA LEBBRA,
"",J04BA01,CLOFAZIMINA,
"",J04BA02,DAPSONE,
"",J04BA03,ALDESULFONE SODICO,
"",J04BA50,DAPSONE E RIFAMPICINA,
"",J04BA51,"DAPSONE, RIFAMPICINA  E CLOFAZIMINA",
"",J05,ANTIVIRALI PER USO SISTEMICO,
"",J05A,ANTIVIRALI AD AZIONE DIRETTA,
"",J05AA,TIOSEMICARBAZONI,
"",J05AA01,METISAZONE,
"",J05AB,NUCLEOSIDI E NUCLEOTIDI ESCL. INIBITORI DELLA TRANSCRIPTASI INVERSA,
"",J05AB01,ACICLOVIR,
"",J05AB02,IDOXURIDINA,
"",J05AB03,VIDARABINA,
"",J05AB04,RIBAVIRINA,
"",J05AB06,GANCICLOVIR,
"",J05AB09,FAMCICLOVIR,
"",J05AB11,VALACICLOVIR,
"",J05AB12,CIDOFOVIR,
"",J05AB13,PENCICLOVIR,
"",J05AB14,VALGANCICLOVIR,
"",J05AB15,BRIVUDINA,
"",J05AB16,REMDESIVIR,
"",J05AB17,BRINCIDOFOVIR,
"",J05AB18,MOLNUPIRAVIR,
"",J05AB54,"RIBAVIRINA,ASSOCIAZIONI",
"",J05AC,AMINE CICLICHE,
"",J05AC02,RIMANTADINA,
"",J05AC03,TROMANTADINA,
"",J05AD,DERIVATI DELL'ACIDO FOSFONICO,
"",J05AD01,FOSCARNET,
"",J05AD02,FOSFONET,
"",J05AE,INIBITORI DELLA PROTEASI,
"",J05AE01,SAQUINAVIR,
"",J05AE02,INDINAVIR,
"",J05AE03,RITONAVIR,
"",J05AE04,NELFINAVIR,
"",J05AE05,AMPRENAVIR,
"",J05AE06,LOPINAVIR,
"",J05AE07,FOSAMPRENAVIR,
"",J05AE08,ATAZANAVIR,
"",J05AE09,TIPRANAVIR,
"",J05AE10,DARUNAVIR,
"",J05AE11,TELAPREVIR,
"",J05AE12,BOCEPREVIR,
"",J05AE13,FALDAPREVIR,
"",J05AE14,SIMEPREVIR,
"",J05AE15,ASUNAPREVIR,
"",J05AE16,ENSITRELVIR,
"",J05AE30,NIRMATRELVIR E RITONAVIR,
"",J05AF,"INIBITORI DELLA TRANSCRIPTASI INVERSA, NUCLEOSIDI",
"",J05AF01,ZIDOVUDINA,
"",J05AF02,DIDANOSINA,
"",J05AF03,ZALCITABINA,
"",J05AF04,STAVUDINA,
"",J05AF05,LAMIVUDINA,
"",J05AF06,ABACAVIR,
"",J05AF07,TENOFOVIR DISOPROXIL,
"",J05AF08,ADEFOVIR DIPIVOXIL,
"",J05AF09,EMTRICITABINE,
"",J05AF10,ENTECAVIR,
"",J05AF11,TELBIVUDINA,
"",J05AF12,CLEVUDINE,
"",J05AF13,TENOFOVIR ALAFENAMIDE,
"",J05AF30,ASSOCIAZIONI,
"",J05AG,"INIBITORI DELLA TRANSCRIPTASI INVERSA, NON NUCLEOSIDI",
"",J05AG01,NEVIRAPINA,
"",J05AG02,DELAVIRDINA,
"",J05AG03,EFAVIRENZ,
"",J05AG04,ETRAVIRINA,
"",J05AG05,RILPIVIRINA,
"",J05AG06,DOVARIVINA,
"",J05AG07,ELSULFAVIRINA,
"",J05AH,INIBITORI DELLA NEURAMINIDASI,
"",J05AH01,ZANAMIVIR,
"",J05AH02,OSELTAMIVIR,
"",J05AH03,PERAMIVIR,
"",J05AH04,LANINAMIVIR,
"",J05AJ,INIBITORI DELL'INTEGRASI,
"",J05AJ01,RALTEGRAVIR,
"",J05AJ02,ELVITEGRAVIR,
"",J05AJ03,DOLUTEGRAVIR,
"",J05AJ04,Cabotegravir,
"",J05AP,ANTIVIRALI PER IL TRATTAMENTO DELLE INFEZIONI DA HCV,
"",J05AP01,RIBAVIRIN,
"",J05AP02,TELAPREVIR,
"",J05AP03,BOCEPREVIR,
"",J05AP04,FALDAPREVIR,
"",J05AP05,SIMEPREVIR,
"",J05AP06,ASUNAPREVIR,
"",J05AP07,DACLATASVIR,
"",J05AP08,SOFOSBUVIR,
"",J05AP09,DASABUVIR,
"",J05AP10,ELBASVIR,
"",J05AP11,GRAZOPREVIR,
"",J05AP12,COBLOPASVIR,
"",J05AP13,RAVIDASVIR,
"",J05AP14,NARLAPREVIR,
"",J05AP51,SOFOSBUVIR AND LEDIPASVIR,
"",J05AP52,"DASABUVIR, OMBITASVIR, PARITAPREVIR AND RITONAVIR",
"",J05AP53,"OMBITASVIR, PARITAPREVIR AND RITONAVIR",
"",J05AP54,ELBASVIR AND GRAZOPREVIR,
"",J05AP55,SOFOSBUVIR AND VELPATASVIR,
"",J05AP56,"SOFOSBUVIR, VELPATASVIR E VOXILAPREVIR",
"",J05AP57,GLECAPREVIR E PIBRENTASVIR,
"",J05AP58,"DACLATASVIR, ASUNAPREVIR AND BECLABUVIR",
"",J05AR,"ANTIVIRALI PER IL TRATTAMENTO DELLE INFEZIONI DA HIV, ASSOC.",
"",J05AR01,ZIDOVUDINA E LAMIVUDINA,
"",J05AR02,LAMIVUDINA E ABACAVIR,
"",J05AR03,TENOFOVIR DISOPROXIL ED EMTRICITABINA,
"",J05AR04,"ZIDOVUDINA, LAMIVUDINA E ABACAVIR",
"",J05AR05,"ZIDOVUDINE, LAMIVUDINE AND NEVIRAPINE",
"",J05AR06,"EFAVIRENZ, EMTRICITABINA, TENOFOVIR",
"",J05AR07,"STAVUDINE, LAMIVUDINE AND NEVIRAPINE",
"",J05AR08,EMTRICITABINA/RILPIVIRINA/TENOFOVIR DISOPROXIL,
"",J05AR09,"EMTRICITABINA, TENOFOVIR, ELVITEGRAVIR E COBICISTAT",
"",J05AR10,LOPINAVIR E RITONAVIR,
"",J05AR11,"LAMIVUDINE, TENOFOVIR DISOPROXIL AND EFAVIRENZ",
"",J05AR12,LAMIVUDINE AND TENOFOVIR DISOPROXIL,
"",J05AR13,"LAMIVUDINA, ABACAVIR E DOLUTEGRAVIR",
"",J05AR14,DARUNAVIR AND COBICISTAT,
"",J05AR15,ATAZANAVIR AND COBICISTAT,
"",J05AR16,LAMIVUDINA E RALTEGRAVIR,
"",J05AR17,EMTRICITABINA E TENOFOVIR ALAFENAMIDE,
"",J05AR18,"EMTRICITABINE, TENOFOVIR ALAFENAMIDE, ELVITEGRAVIR E COBICISTAT",
"",J05AR19,"EMTRICITABINA, TENOFOVIR ALAFENAMIDE E RILPIVIRINA",
"",J05AR20,"EMTRICITABINA, TENOFOVIR ALAFENAMIDE E BICTEGRAVIR",
"",J05AR21,DOLUTEGRAVIR E RILPIVIRINA,
"",J05AR22,"EMTRICITABINE, TENOFOVIR ALAFENAMIDE, DARUNAVIR E COBICISTAT",
"",J05AR23,ATAZANAVIR AND RITONAVIR,
"",J05AR24,"LAMIVUDINE, TENOFOVIR DISOPROXIL AND DORAVIRINE",
"",J05AR25,LAMIVUDINE AND DOLUTEGRAVIR,
"",J05AR26,DARUNAVIR AND RITONAVIR,
"",J05AR27,"LAMIVUDINE, TENOFOVIR DISOPROXIL AND DOLUTEGRAVIR",
"",J05AR28,STAVUDINA E LAMIVUDINA,
"",J05AR29,"EMTRICITABINA, TENOFOVIR ALAFENAMIDE E DOLUTEGRAVIR",
"",J05AX,ALTRI ANTIVIRALI,
"",J05AX01,MOROSSIDINA,
"",J05AX02,LISOZIMA,
"",J05AX05,INOSINA PRANOBEX,
"",J05AX06,PLECONARIL,
"",J05AX07,ENFUVIRTIDE,
"",J05AX08,RALTEGRAVIR,
"",J05AX09,MARAVIROC,
"",J05AX10,MARIBAVIR,
"",J05AX11,ELVITEGRAVIR,
"",J05AX12,DOLUTEGRAVIR,
"",J05AX13,UMIFENOVIR,
"",J05AX14,DACLATASVIR,
"",J05AX15,SOFOSBUVIR,
"",J05AX16,DASABUVIR,
"",J05AX17,ENISAMIUM IODIDE,
"",J05AX18,LETERMOVIR,
"",J05AX19,TILORONE,
"",J05AX21,PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE,
"",J05AX23,IBALIZUMAB,
"",J05AX24,TECOVIRIMAT,
"",J05AX25,BALOXAVIR MARBOXIL,
"",J05AX26,AMENAMEVIR,
"",J05AX27,FAVIPIRAVIR,
"",J05AX28,Bulevirtide,
"",J05AX29,FOSTEMSAVIR,
"",J05AX31,LENACAPAVIR,
"",J05AX32,RIAMILOVIR,
"",J05AX33,LABUVIRTIDE,
"",J05AX65,SOFOSBUVIR E LEDIPASVIR,
"",J05AX66,"DASABUVIR, OMBITASVIR, PARITAPREVIR AND RITONAVIR",
"",J05AX67,"OMBITASVIR, PARITAPREVIR E RITONAVIR",
"",J05AX68,ELBASVIR E GRAZOPREVIR,
"",J05AX69,SOFOSBUVIR E VELPATASVIR,
"",J06,SIERI IMMUNI E IMMUNOGLOBULINE,
"",J06A,SIERI IMMUNI,
"",J06AA,SIERI IMMUNI,
"",J06AA01,SIERIMMUNE ANTIDIFTERICO,
"",J06AA02,ANTITOSSINA TETANICA,
"",J06AA03,SIERIMMUNE ANTIVIPERA,
"",J06AA04,SIERIMMUNE ANTIBOTULINICO,
"",J06AA05,SIERIMMUNE ANTIGANGRENA GASSOSA,
"",J06AA06,SIERO RABICO,
"",J06B,IMMUNOGLOBULINE,
"",J06BA,IMMUNOGLOBULINE UMANE NORMALI,
"",J06BA01,"IMMUNOGLOBULINE, UMANE NORMALI, PER SOMM. EXTRAVASCOLARE",
"",J06BA02,"IMMUNOGLOBULINE, UMANE NORMALI, PER SOMM. INTRAVASCOLARE",
"",J06BB,IMMUNOGLOBULINE SPECIFICHE,
"",J06BB01,IMMUNOGLOBULINA ANTI-D (RH),
"",J06BB02,IMMUNOGLOBULINA TETANICA,
"",J06BB03,IMMUNOGLOBULINA ANTI-VARICELLA/ZOSTER,
"",J06BB04,IMMUNOGLOBULINA ANTI-EPATITE B,
"",J06BB05,IMMUNOGLOBULINA UMANA ANTIRABBICA,
"",J06BB06,IMMUNOGLOBULINA UMANA ANTIROSOLIA,
"",J06BB07,IMMUNOGLOBULINA VAIOLOSA,
"",J06BB08,IMMUNOGLOBULINA STAFILOCOCCICA,
"",J06BB09,IMMUNOGLOBULINA ANTI-CITOMEGALOVIRUS,
"",J06BB10,IMMUNOGLOBULINA  DIFTERICA,
"",J06BB11,IMMUNOGLOBULINA ANTI-EPATITE A,
"",J06BB12,IMMUNOGLOBULINA DELL'ENCEFALITE PETECCHIALE,
"",J06BB13,IMMUNOGLOBULINA UMANA ANTIPERTUSSICA,
"",J06BB14,IMMUNOGLOBULINA UMANA ANTIMORBILLOSA,
"",J06BB15,IMMUNOGLOBULINA UMANA ANTIPAROTITICA,
"",J06BB16,PALIVIZUMAB,
"",J06BB17,MOTAVIZUMAB,
"",J06BB18,RAXIBACUMAB,
"",J06BB19,ANTHRAX IMMUNOGLOBULIN,
"",J06BB21,BEZLOTOXUMAB,
"",J06BB22,OBILTOXAXIMAB,
"",J06BB30,ASSOCIAZIONI,
"",J06BC,ALTRE IMMUNOGLOBULINE,
"",J06BC01,NEBACUMAB (CENTOXIN),
"",J06BC02,RAXIBACUMAB,
"",J06BC03,BEZLOTOXUMAB,
"",J06BC04,OBILTOXAXIMAB,
"",J06BD,ANTIVIRAL MONOCLONAL ANTIBODIES,
"",J06BD01,PALIVIZUMAB,
"",J06BD02,MOTAVIZUMAB,
"",J06BD03,TIXAGEVIMAB AND CILGAVIMAB,
"",J06BD04,ANSUVIMAB,
"",J06BD05,SOTROMIVAB,
"",J06BD06,REGDANVIMAB,
"",J06BD07,CASIRIVMAB E IMDEVIMAB,
"",J06BD08,NIRSEVIMAB,
"",J06BD09,SIPAVIBART,
"",J07,VACCINI,
"",J07A,VACCINI BATTERICI,
"",J07AC,VACCINI DEL CARBONCHIO,
"",J07AC01,ANTRAX ANTIGENE,
"",J07AD,VACCINI DELLA BRUCELLOSI,
"",J07AD01,BRUCELLA ANTIGENE,
"",J07AE,VACCINI COLERICI,
"",J07AE01,VACCINO COLERICO,
"",J07AE02,"VACCINO COLERICO, VIVO ATTENUATO",
"",J07AE51,"VACCINO COLERICO, ASSOCIAZIONI CON VACCINO TIFOIDEO, INATTIVATO, CELLULE INTERE",
"",J07AF,VACCINI DIFTERICO,
"",J07AF01,VACCINO DIFTERICO ADSORBITO,
"",J07AG,VACCINI DELL'HEMOPHILUS INFLUENZAE TIPO B,
"",J07AG01,VACCINO HAEMOPHILUS INFLUENZAE B CONIUGATO (AL TOSSOIDE DIFTERICO),
"",J07AG51,"HEMOPHILUS INFLUENZAE B, ASSOCIAZIONI CON TOSSOIDI",
"",J07AG52,"HEMOPHILUS INFLUENZAE B, ASSOCIAZIONI CON PERTOSSE E TOSSOIDI",
"",J07AG53,"HEMOPHILUS INFLUENZAE B, COMBINATIONS WITH MENINGOCOCCUS C, CONJUGATED",
"",J07AG54,"HAEMOPHILUS INFLUENZA B, COMBINATIONS WITH MENINGOCOCCUS C,Y, CONJUGATED",
"",J07AH,VACCINI MENINGOCOCCICI,
"",J07AH01,"MENINGOCOCCUS A, ANTIGENE PURIFICATO POLISACCARIDICO",
"",J07AH02,ALTRI ANTIGENI DA MENINGOCOCCO POLISACCARIDICI MONOVALENTI PURIFICATI,
"",J07AH03,VACCINO MENINGOCOCCICO,
"",J07AH04,VACCINO MENINGOCOCCICO,
"",J07AH05,ALTRI ANTIGENI DA MENINGOCOCCO POLISACCARIDICI POLIVALENTI PURIFICATI,
"",J07AH06,"VACCINO DA MENINGOCOCCUS B, VESCICOLE MEMBRANA ESTERNA",
"",J07AH07,"ANTIGENE DEL MENINGOCOCCUS C, POLISACCARIDICO PURIFICATO",
"",J07AH08,"VACCINO POLISACCARIDICO ANTI-MENONGOCOCCICO (A,C,Y E W135)",
"",J07AH09,VACCINO CONTRO IL MEMINGOCOCCO DI GRUPPO B,
"",J07AH10,"MENINGOCOCCUS A, PURIFIED POLYSACCHARIDES ANTIGEN CONJUGATED",
"",J07AH11,"MENINGOCOCCUS A,B,C,Y,W-135, PENTAVALENT PURIFIED POLYSACCHARIDES ANTIGEN CONJUGATED AND FACTOR H BI",
"",J07AJ,VACCINI PERTOSSICI,
"",J07AJ01,"PERTOSSE, INATTIVATO, CELLULE INTERE",
"",J07AJ02,"PERTOSSE, ANTIGENE PURIFICATO",
"",J07AJ51,"PERTOSSE, INATTIVATO, CELLULE INTERE, ASS. CON TOSSOIDI",
"",J07AJ52,"PERTOSSE, ANTIGENE PURIFICATO, ASSOCIAZIONI CON TOSSOIDI",
"",J07AK,VACCINI DELLA PESTE,
"",J07AK01,"PESTE, INATTIVATO, CELLULE INTERE",
"",J07AL,VACCINI PNEUMOCOCCICI,
"",J07AL01,"PNEUMOCOCCO, ANTIGENE PURIFICATO POLISACCARIDICO",
"",J07AL02,VACCINO PNEUMOCOCCICO,
"",J07AL52,"PNEUMOCOCCUS PURIFIED POLYSACCHARIDES ANTIGEN AND HAEMOPHILUS INFLUENZAE, CONJUGATED",
"",J07AM,VACCINI TETANICI,
"",J07AM01,VACCINO TETANICO ADSORBITO,
"",J07AM51,"TOSSOIDE TETANICO, ASSOCIAZIONI CON TOSSOIDE DIFTERICO",
"",J07AM52,"TOSSOIDE TETANICO, ASSOCIAZIONI CON  IMMUNOGLOBULINA TETANICA",
"",J07AN,VACCINI DELLA TUBERCOLOSI,
"",J07AN01,VACCINO TUBERCOLARE (BCG) LIOFILIZZATO,
"",J07AP,VACCINI TIFOIDEI,
"",J07AP01,"TIFOIDEO, ORALE, VIVO ATTENUATO",
"",J07AP02,"TIFOIDEO, INATTIVATO, CELLULE INTERE",
"",J07AP03,VACCINO TIFOIDEO POLISACCARIDICO,
"",J07AP10,"TIFOIDEO, ASSOCIAZIONI CON PARATIFO",
"",J07AR,VACCINI DEL TIFO (ESANTEMATICO),
"",J07AR01,"TIFO ESANTEMATICO, INATTIVATO, CELLULE INTERE",
"",J07AX,ALTRI VACCINI BATTERICI,
"",J07AX01,VACCINI LEPTOSPIROSI,
"",J07B,VACCINI VIRALI,
"",J07BA,VACCINI DELL'ENCEFALITE,
"",J07BA01,"ENCEFALITE, PETECCHIALE, INATTIVATO, VIRUS INTERO",
"",J07BA02,"ENCEFALITE, GIAPPONESE, INATTIVATO, VIRUS INTERO",
"",J07BA03,"ENCEPHALITIS, JAPANESE, LIVE ATTENUATED",
"",J07BB,VACCINI INFLUENZALI,
"",J07BB01,"INFLUENZA, INATTIVATO, VIRUS INTERO",
"",J07BB02,"INFLUENZA, ANTIGENE PURIFICATO",
"",J07BB03,"INFLUENZA, VIVO ATTENUATO",
"",J07BB04,INFLUENZA PARTICELLE SIMILI - VIRUS,
"",J07BB05,"VACCINI INFLUENZALI, A BASE DI RNA",
"",J07BC,VACCINI EPATITICI,
"",J07BC01,"VACCINO EPATITICO B, ANTIGENE PURIFICATO",
"",J07BC02,"VACCINO DELL'EPATITE A, INATTIVATO, VIRUS INTERO",
"",J07BC20,ASSOCIAZIONI,
"",J07BD,VACCINI MORBILLOSI,
"",J07BD01,VACCINO MORBILLOSO VIVO,
"",J07BD51,"MORBILLO, ASSOCIAZIONI CON PAROTITE, VIVO ATTENUATO",
"",J07BD52,"MORBILLO, ASSOCIAZIONI CON PAROTITE E ROSOLIA, VIVO ATTENUATO",
"",J07BD53,"MORBILLO, ASSOCIAZIONI CON ROSOLIA, VIVO ATTENUATO",
"",J07BD54,"VACCINO MORBILLO,PAROTITE,ROSOLIA E VARICELLA,VIVO ATTENUATO",
"",J07BE,VACCINI PAROTITICI,
"",J07BE01,"VACCINO PAROTITICO, VIVO ATTENUATO",
"",J07BF,VACCINI POLIOMIELITICI,
"",J07BF01,"POLIOMIELITE ORALE, MONOVALENTE VIVO ATTENUATO",
"",J07BF02,"VACCINO POLIOMIELITICO ORALE, TRIVALENTE, VIVO ATTENUATO",
"",J07BF03,"VACCINO POLIOMIELITICO, TRIVALENTE, INATTIVATO, VIRUS INTERO",
"",J07BF04,"POLIOMYELITIS ORAL, BIVALENT, LIVE ATTENUATED",
"",J07BG,VACCINI RABICI,
"",J07BG01,VACCINO RABICO DA COLTURE CELLULARI,
"",J07BH,VACCINI DELLA DIARREA DA ROTA VIRUS,
"",J07BH01,"ROTA VIRUS, VIVO ATTENUATO",
"",J07BH02,"VACCINO D.DIARREA DA ROTA VIRUS, PENTAVALENTE, VIVO,RIASSORT",
"",J07BJ,VACCINI ANTIROSOLIA,
"",J07BJ01,VACCINO RUBEOLICO VIVO ATTENUATO,
"",J07BJ51,"ROSOLIA, ASSOCIAZIONE CON PAROTITE, VIVO ATTENUATO",
"",J07BK,VACCINI VARICELLOSI,
"",J07BK01,"VARICELLA, VIVO ATTENUATO",
"",J07BK02,"VACCINO VARICELLA ZOSTER,VIVO ATTENUATO",
"",J07BK03,"ZOSTER,ANTIGENE PURIFICATO",
"",J07BL,VACCINI DELLA FEBBRE GIALLA,
"",J07BL01,VACCINO DELLA FEBBRE GIALLA VIVO,
"",J07BM,VACCINO PAPILLOMAVIRUS,
"",J07BM01,"PAPILLOMAVIRUS (UMANO TIPI 6, 11, 16, 18)",
"",J07BM02,"PAPILLOMAVIRUS (UMANO TIPI 16, 18)",
"",J07BM03,"PAPILLOMAVIRUS (UMANO TIPI 6, 11, 16, 18, 31, 33, 45, 52,58)",
"",J07BN,COVID-19 VACCINES,
"",J07BN01,"COVID-19, RNA-BASED VACCINE",
"",J07BN02,"COVID-19, VETTORE VIRALE NON REPLICANTE",
"",J07BN03,COVID-19 (VIRUS INATTIVATO),
"",J07BN04,"COVID-19, SUBUNITA PROTEICA",
"",J07BN05,"COVID-19, PARTICELLE SIMILI A VIRUS",
"",J07BX,ALTRI VACCINI VIRALI,
"",J07BX01,"SMALLPOX, LIVE ATTENUATED",
"",J07BX02,"EBOLA VIRUS, LIVE ATTENUATED",
"",J07BX03,VACCINI COVID-19,
"",J07BX04,DENGUE VIRUS VACCINES,
"",J07BX05,RESPIRATORY SYNCYTIAL VIRUS VACCINES,
"",J07BX06,VACCINO CONTRO L'ENTEROVIRUS 71,
"",J07C,VACCINI BATTERICI E VIRALI IN ASSOCIAZIONE,
"",J07CA,VACCINI BATTERICI E VIRALI IN ASSOCIAZIONE,
"",J07CA01,DIFTERITE-POLIOMIELITE-TETANO,
"",J07CA02,DIFTERITE-PERTOSSE-POLIOMIELITE-TETANO,
"",J07CA03,DIFTERITE-ROSOLIA-TETANO,
"",J07CA04,HEMOPHILUS INFLUENZAE B E POLIOMIELITE,
"",J07CA05,DIFTERITE-EPATITE B-PERTOSSE-TETANO,
