version,code,description,release_date
4.3.0,mg/d/(173.10*-2.m2),milligram / day / 173 * (the number ten for arbitrary powers ^ -2) * (meter ^ 2),2022-05-28
4.3.0,nmol/h/mg{protein},nanomole per hour per milligram of protein,2022-05-28
4.3.0,pmol/(24.h),picomole per 24 hour,2022-05-28
4.3.0,ug/g,microgram per gram,2022-05-28
4.3.0,{ARU},aspirin response unit,2022-05-28
4.3.0,ns,nanosecond,2022-05-28
4.3.0,ug,microgram,2022-05-28
4.3.0,mmol/kg/h,millimole per kilogram per hour,2022-05-28
4.3.0,pmol/d,picomole per day,2022-05-28
4.3.0,s/{control},second per control,2022-05-28
4.3.0,nmol/h/L,nanomole per hour per liter,2022-05-28
4.3.0,nmol/mmol{Cre},nanomole / millimole Cre,2022-05-28
4.3.0,mg/kg/d,milligram per kilogram per day,2022-05-28
4.3.0,mg{Phenylketones}/dL,milligram Phenylketones / deciliter,2022-05-28
4.3.0,ng/kg/min,nanogram per kilogram per minute,2022-05-28
4.3.0,mg/(2.h),milligram per 2 hour,2022-05-28
4.3.0,umol/mmol{creat},micromole per millimole of creatinine,2022-05-28
4.3.0,{CAE'U},complement activity enzyme unit,2022-05-28
4.3.0,{DeltaOpticalDensity},DeltaOpticalDensity,2022-05-28
4.3.0,mho,mho,2022-05-28
4.3.0,pg/mL,picogram per milliliter,2022-05-28
4.3.0,{ComplementActivityEnzyme'U},ComplementActivityEnzyme'U,2022-05-28
4.3.0,{ComplementCH50'U},ComplementCH50'U,2022-05-28
4.3.0,mo_j,mean Julian month,2022-05-28
4.3.0,ng/d,nanogram per day,2022-05-28
4.3.0,pmol/mL,picomole per milliliter,2022-05-28
4.3.0,umol{BCE}/mol,micromole bone collagen equivalent per mole,2022-05-28
4.3.0,mmol/g,millimole per gram,2022-05-28
4.3.0,nmol/min/mg{Hb},nanomole per minute per milligram of hemoglobin,2022-05-28
4.3.0,mmol/d,millimole per day,2022-05-28
4.3.0,umol/g{Hb},micromole per gram of hemoglobin,2022-05-28
4.3.0,{CagRepeat},CagRepeat,2022-05-28
4.3.0,mg/kg,milligram per kilogram,2022-05-28
4.3.0,mg/min,milligram per minute,2022-05-28
4.3.0,ng/mL{RBCs},nanogram per milliliter of red blood cells,2022-05-28
4.3.0,umol/(2.h),micromole per 2 hour,2022-05-28
4.3.0,mol/mL,mole per milliliter,2022-05-28
4.3.0,ng/10*6{RBCs},nanogram per million red blood cells,2022-05-28
4.3.0,{Absorbance'U}/mL,Absorbance'U / milliliter,2022-05-28
4.3.0,mmol/g{creat},millimole per gram of creatinine,2022-05-28
4.3.0,mol,mole,2022-05-28
4.3.0,nmol{BCE}/mmol{creat},nanomole bone collagen equivalent per millimole of creatinine,2022-05-28
4.3.0,umol/min,micromole per minute,2022-05-28
4.3.0,meq/d,milliequivalent per day,2022-05-28
4.3.0,umol/L{RBCs},micromole per liter of red blood cells,2022-05-28
4.3.0,meq/kg/h,milliequivalent per kilogram per hour,2022-05-28
4.3.0,ug/(kg.h),microgram / kilogram * hour,2022-05-28
4.3.0,ug/kg/min,microgram per kilogram per minute,2022-05-28
4.3.0,mmol/dL,millimole per deciliter,2022-05-28
4.3.0,ng/g{creat},nanogram per gram of creatinine,2022-05-28
4.3.0,ug/mmol,microgram per millimole,2022-05-28
4.3.0,mg/g{creat},milligram per gram of creatinine,2022-05-28
4.3.0,ng/mg{creat},nanogram per milligram of creatinine,2022-05-28
4.3.0,nmol/mg/h,nanomole per milligram per hour,2022-05-28
4.3.0,pmol/{RBC},picomole per red blood cell,2022-05-28
4.3.0,meq/{total_volume},milliequivalent per total volume,2022-05-28
4.3.0,umol/mmol,micromole per millimole,2022-05-28
4.3.0,mU/g{protein},milli enzyme unit per gram of protein,2022-05-28
4.3.0,ug/g{feces},microgram per gram of feces,2022-05-28
4.3.0,mbar.s/L,millibar second per liter,2022-05-28
4.3.0,mol/mol{creat},mole / mole creat,2022-05-28
4.3.0,pm,picometer,2022-05-28
4.3.0,pmol/mmol{creat},picomole per millimole of creatinine,2022-05-28
4.3.0,mg/d,milligram per day,2022-05-28
4.3.0,nmol/mL/min,nanomole per milliliter per minute,2022-05-28
4.3.0,ng,nanogram,2022-05-28
4.3.0,pmol/umol,picomole per micromole,2022-05-28
4.3.0,ng/10*6,nanogram per million,2022-05-28
4.3.0,meq/min,milliequivalent per minute,2022-05-28
4.3.0,mg/g{dry_tissue},milligram per gram of dry tissue,2022-05-28
4.3.0,pc,parsec,2022-05-28
4.3.0,mg/g,milligram per gram,2022-05-28
4.3.0,pg/L,picogram per liter,2022-05-28
4.3.0,ug/[sft_i],microgram per square foot (international),2022-05-28
4.3.0,{APS'U},IgA antiphosphatidylserine unit,2022-05-28
4.3.0,{CGG},CGG,2022-05-28
4.3.0,mU/mg{Cre},milliUnit / milligram Cre,2022-05-28
4.3.0,ng/(24.h),nanogram per 24 hour,2022-05-28
4.3.0,u[IU]/L,microinternational unit per liter,2022-05-28
4.3.0,umol/umol{creat},micromole per micromole of creatinine,2022-05-28
4.3.0,wk,week,2022-05-28
4.3.0,{Beats}/min,Beats / minute,2022-05-28
4.3.0,mmol/kg/(8.h),millimole per kilogram per 8 hour,2022-05-28
4.3.0,mol/L,mole per liter,2022-05-28
4.3.0,mol/m3,mole per cubic meter,2022-05-28
4.3.0,ug/min,microgram per minute,2022-05-28
4.3.0,umol/kg,micromole per kilogram,2022-05-28
4.3.0,pmol/h/mL,picomole per hour per milliliter,2022-05-28
4.3.0,mmol/(6.h),millimole per 6 hour,2022-05-28
4.3.0,mL/min,milliliter per minute,2022-05-28
4.3.0,{DdTiter},DdTiter,2022-05-28
4.3.0,sph,spere,2022-05-28
4.3.0,nmol/dL,nanomole per deciliter,2022-05-28
4.3.0,nmol/nmol,nanomole per nanomole,2022-05-28
4.3.0,u,unified atomic mass unit,2022-05-28
4.3.0,ng/m2,nanogram per square meter,2022-05-28
4.3.0,meq/(kg.d),milliequivalents / kilogram * day,2022-05-28
4.3.0,ug/mmol{creat},microgram per millimole of creatinine,2022-05-28
4.3.0,mg/mmol{Cre},milligram / millimole Cre,2022-05-28
4.3.0,rad,radian,2022-05-28
4.3.0,mg/g{tissue},milligram per gram of tissue,2022-05-28
4.3.0,mg/mL,milligram per milliliter,2022-05-28
4.3.0,mm/min,millimeter per minute,2022-05-28
4.3.0,umol/mol,micromole per mole,2022-05-28
4.3.0,mU/mg{creat},milli enzyme unit per milligram of creatinine,2022-05-28
4.3.0,mg/mg{creat},milligram per milligram of creatinine,2022-05-28
4.3.0,mmol/g{hemoglobin},millimole per gram of hemoglobin,2022-05-28
4.3.0,mmol/{Tot'Volume},millimole / Tot'Volume,2022-05-28
4.3.0,nL,nanoliter,2022-05-28
4.3.0,pg/{RBC},picogram per red blood cell,2022-05-28
4.3.0,umol/mol{Cre},micromole / mole Cre,2022-05-28
4.3.0,uU/mL,micro enzyme unit per milliliter,2022-05-28
4.3.0,{5 times}/d,5 times / day,2022-05-28
4.3.0,ug{T4}/dL,microgram T4 / deciliter,2022-05-28
4.3.0,mg/kg/(24.h),milligram / kilogram / 24 * hour,2022-05-28
4.3.0,uU/L,micro enzyme unit per liter,2022-05-28
4.3.0,umol/min/g{mucosa},micromole per minute per gram of mucosa,2022-05-28
4.3.0,mg/L{RBCs},milligram per liter of red blood cells,2022-05-28
4.3.0,pg/{cell},picogram per cell,2022-05-28
4.3.0,mo,month,2022-05-28
4.3.0,mm/h,millimeter per hour,2022-05-28
4.3.0,ng/min,nanogram per minute,2022-05-28
4.3.0,pmol/dL,picomole per deciliter,2022-05-28
4.3.0,mmol/mol{creat},millimole per mole of creatinine,2022-05-28
4.3.0,ng/L,nanogram per liter,2022-05-28
4.3.0,{Cells}/mL,Cells / milliliter,2022-05-28
4.3.0,mg/(8.h.kg),milligram / 8 * hour * kilogram,2022-05-28
4.3.0,pmol/g,picomole per gram,2022-05-28
4.3.0,{# of fetuses},"# of fetuses",2022-05-28
4.3.0,mm2,square millimeter,2022-05-28
4.3.0,ng/kg/h,nanogram per kilogram per hour,2022-05-28
4.3.0,{Dalton},Dalton,2022-05-28
4.3.0,mL/{beat},milliliter per heart beat,2022-05-28
4.3.0,pmol/umol{creat},picomole per micromole of creatinine,2022-05-28
4.3.0,meq/kg,milliequivalent per kilogram,2022-05-28
4.3.0,ug/dL{RBCs},microgram per deciliter of red blood cells,2022-05-28
4.3.0,{AntibodyResponse'U},AntibodyResponse'U,2022-05-28
4.3.0,mmol/L,millimole per liter,2022-05-28
4.3.0,nmol/L/s,nanomole per liter per second,2022-05-28
4.3.0,mmol/h,millimole per hour,2022-05-28
4.3.0,nmol/L/mmol{creat},nanomole per liter per millimole of creatinine,2022-05-28
4.3.0,mg/(kg.h),milligram / kilogram * hour,2022-05-28
4.3.0,mU/mmol{creatinine},millienzyme Unit per millimole of creatinine,2022-05-28
4.3.0,pg/mm,picogram per millimeter,2022-05-28
4.3.0,ueq/L,microequivalent per liter,2022-05-28
4.3.0,umol/mL/min,micromole per milliliter per minute,2022-05-28
4.3.0,us,microsecond,2022-05-28
4.3.0,mU/min,milliUnit / minute,2022-05-28
4.3.0,ug/d,microgram per day,2022-05-28
4.3.0,mg/(10.h),milligram per 10 hour,2022-05-28
4.3.0,ug/g{Tissue},microgram / gram Tissue,2022-05-28
4.3.0,ug/mL{eqv},microgram per milliliter equivalent,2022-05-28
4.3.0,mg/L,milligram per liter,2022-05-28
4.3.0,umol/g{Cre},micromole / gram Cre,2022-05-28
4.3.0,nmol/g{dry_wt},nanomole per gram of dry weight,2022-05-28
4.3.0,umol/min/L,micromole per minute per liter,2022-05-28
4.3.0,meq/(2.h),milliequivalent per 2 hour,2022-05-28
4.3.0,ug/L{DDU},microgram / liter DDU,2022-05-28
4.3.0,ug/mL{FEU},microgram / milliliter FEU,2022-05-28
4.3.0,{Bowls}/d,Bowls / day,2022-05-28
4.3.0,mL/h,milliliter per hour,2022-05-28
4.3.0,mol/mol,mole per mole,2022-05-28
4.3.0,umol/kg{feces},micromole per kilogram of feces,2022-05-28
4.3.0,mol/s,mole per second,2022-05-28
4.3.0,ug/mg{creat},microgram per milligram of creatinine,2022-05-28
4.3.0,ueq/mL,microequivalent per milliliter,2022-05-28
4.3.0,ug{FEU}/mL,microgram fibrinogen equivalent unit per milliliter,2022-05-28
4.3.0,umol/g{Hgb},micromole / gram Hgb,2022-05-28
4.3.0,mL/m2,milliliter per square meter,2022-05-28
4.3.0,umol/L/h,micromole per liter per hour,2022-05-28
4.3.0,ug/g{Hb},microgram per gram of hemoglobin,2022-05-28
4.3.0,mL/min/{1.73_m2},milliliter per minute per 1.73 square meter,2022-05-28
4.3.0,mmol/mmol{creat},millimole per millmole of creatinine,2022-05-28
4.3.0,nm,nanometer,2022-05-28
4.3.0,m[IU]/L,milli international unit per liter,2022-05-28
4.3.0,nmol{BCE}/L,nanomole bone collagen equivalent per liter,2022-05-28
4.3.0,mm[H2O],millimeter of water,2022-05-28
4.3.0,pmol/L,picomole per liter,2022-05-28
4.3.0,uCi,MICROCURIE,2022-05-28
4.3.0,umol/(24.h),micromole per 24 hour,2022-05-28
4.3.0,{# of donor informative markers},"# of donor informative markers",2022-05-28
4.3.0,{Breaths}/min,Breaths / minute,2022-05-28
4.3.0,mbar,millibar,2022-05-28
4.3.0,mg/{Specimen},milligram / Specimen,2022-05-28
4.3.0,mmol/kg,millimole per kilogram,2022-05-28
4.3.0,ng/(8.h),nanogram per 8 hour,2022-05-28
4.3.0,umol/L{rbc},micromole per liter of red blood cells,2022-05-28
4.3.0,ug/m3,microgram per cubic meter,2022-05-28
4.3.0,mU/mL/min,millienzyme Unit per milliliter per minute,2022-05-28
4.3.0,mmol/kg/min,millimole per kilogram per minute,2022-05-28
4.3.0,nCi,nanoCurie,2022-05-28
4.3.0,{Count},Count,2022-05-28
4.3.0,ug/ng,microgram per nanogram,2022-05-28
4.3.0,{Bead},Bead,2022-05-28
4.3.0,mg/g{wet_tissue},milligram per gram of wet tissue,2022-05-28
4.3.0,mmol,millimole,2022-05-28
4.3.0,mo_s,synodal month,2022-05-28
4.3.0,ug/mL{class},microgram per milliliter class,2022-05-28
4.3.0,m[IU]/mL,milli international unit per milliliter,2022-05-28
4.3.0,nmol/umol{creat},nanomole per micromole of creatinine,2022-05-28
4.3.0,um/s,micrometer per second,2022-05-28
4.3.0,ug/(24.h),microgram per 24 hour,2022-05-28
4.3.0,meq/dL,milliequivalent per deciliter,2022-05-28
4.3.0,mmol/mmol,millimole per millimole,2022-05-28
4.3.0,ng/(8.h.kg),nanogram / 8 * hour * kilogram,2022-05-28
4.3.0,ng/h,nanogram per hour,2022-05-28
4.3.0,{mm/dd/yyyy},month-day-year,2022-05-28
4.3.0,{RelativeViscosity},RelativeViscosity,2022-05-28
4.3.0,{Immunity},Immunity,2022-05-28
4.3.0,{EhrlichU}/dL,EhrlichUnitsPerDeciLiter [Arbitrary Concentration Units],2022-05-28
4.3.0,{JuvenileDiabetesFound'U},JuvenileDiabetesFound'U,2022-05-28
4.3.0,{OD_unit},optical density unit,2022-05-28
4.3.0,{P2Y12 Reaction Units},P2Y12 Reaction Units,2022-05-28
4.3.0,{Spermatozoa}/mL,SpermatozoaPerMilliLiter,2022-05-28
4.3.0,{Log_copies}/mL,log (base 10) copies per milliliter,2022-05-28
4.3.0,{IgMAntiphosphatidyleserine'U},IgMAntiphosphatidyleserine'U,2022-05-28
4.3.0,{clock time},clock time,2022-05-28
4.3.0,{G-PortionPhospholipids},G-PortionPhospholipids,2022-05-28
4.3.0,{ratio},ratio,2022-05-28
4.3.0,{OpticalDensityIndex},OpticalDensityIndex,2022-05-28
4.3.0,{TSI_index},thyroid-stimulating immunoglobulin index,2022-05-28
4.3.0,{Dilution},dilution,2022-05-28
4.3.0,{IgAAntiphosphatidyleserine'U},IgAAntiphosphatidyleserine'U,2022-05-28
4.3.0,{GAA_repeats},GAA trinucleotide repeats,2022-05-28
4.3.0,{RBC}/uL,red blood cell per microliter,2022-05-28
4.3.0,{INR},international normalized ratio,2022-05-28
4.3.0,{ToxoplasmaIndexValue},ToxoplasmaIndexValue,2022-05-28
4.3.0,{minidrop}/min,minidrop per minute,2022-05-28
4.3.0,{dilution},dilution,2022-05-28
4.3.0,{Percentile},Percentile,2022-05-28
4.3.0,{M-PortionPhospholipids},M-PortionPhospholipids,2022-05-28
4.3.0,{copies},copies,2022-05-28
4.3.0,{titer},titer,2022-05-28
4.3.0,{cfu}/mL,cfu / milliliter,2022-05-28
4.3.0,{Ehrlich'U}/dL,Ehrilich unit per deciliter,2022-05-28
4.3.0,{Dose},Dose,2022-05-28
4.3.0,{IgAPhospholipid'U},IgAPhospholipid'U,2022-05-28
4.3.0,{spray},spray,2022-05-28
4.3.0,{ElisaIndex},ElisaIndex,2022-05-28
4.3.0,{Ehrlich'U}/100.g,Ehrlich unit per 100 gram,2022-05-28
4.3.0,{LymeIndexValue},LymeIndexValue,2022-05-28
4.3.0,{delta_OD},change in (delta) optical density,2022-05-28
4.3.0,{EIA_titer},EIA titer,2022-05-28
4.3.0,{fraction},fraction,2022-05-28
4.3.0,{GliadinIndexValue},GliadinIndexValue,2022-05-28
4.3.0,{EIAIndex},EIA index,2022-05-28
4.3.0,{Ehrlich'U}/mL,Ehrlich'U / milliliter,2022-05-28
4.3.0,{shift},shift,2022-05-28
4.3.0,{Disintegrations}/min,Disintegrations / minute,2022-05-28
4.3.0,{FluorescenceIntensity'U},FluorescenceIntensity'U,2022-05-28
4.3.0,{TIBC'U},TIBC'U,2022-05-28
4.3.0,{Rubella_virus},rubella virus,2022-05-28
4.3.0,{s_co_ratio},signal to cutoff ratio,2022-05-28
4.3.0,{Each},Each,2022-05-28
4.3.0,{FIU},fluorescent intensity unit,2022-05-28
4.3.0,{mutation},mutation,2022-05-28
4.3.0,{binding_index},binding index,2022-05-28
4.3.0,{count},count,2022-05-28
4.3.0,{HA_titer},influenza hemagglutination titer,2022-05-28
4.3.0,{Drinks}/d,Drinks / day,2022-05-28
4.3.0,{MPS'U},IgM antiphosphatidylserine unit,2022-05-28
4.3.0,{ImmuneComplex'U},immune complex unit,2022-05-28
4.3.0,{Log_IU}/mL,log (base 10) international unit per milliliter,2022-05-28
4.3.0,{absorbance},absorbance,2022-05-28
4.3.0,{ELISA'U},ELISA unit,2022-05-28
4.3.0,{WhiteBloodCell},WhiteBloodCell,2022-05-28
4.3.0,{cells},cells,2022-05-28
4.3.0,{Elisa'U}/mL,Elisa'U / milliliter,2022-05-28
4.3.0,{tbl},tablets,2022-05-28
4.3.0,{NonspecificOunce},NonspecificOunce,2022-05-28
4.3.0,{ElisaValue},ElisaValue,2022-05-28
4.3.0,{log_copies}/mL,log (base 10) copies per milliliter,2022-05-28
4.3.0,{Log},log base 10,2022-05-28
4.3.0,{M.o.M.},M.o.M.,2022-05-28
4.3.0,{phenotype},phenotype,2022-05-28
4.3.0,{SatIndex},SatIndex,2022-05-28
4.3.0,{spermatozoa}/mL,spermatozoa per milliliter,2022-05-28
4.3.0,{minidrop}/s,minidrop per second,2022-05-28
4.3.0,{Globules}/[HPF],globules (drops) per high power field,2022-05-28
4.3.0,{Molecule}/{Platelet},Molecule / Platelet,2022-05-28
4.3.0,{M.o.M},multiple of the median,2022-05-28
4.3.0,{Index_val},Index_val,2022-05-28
4.3.0,{minidrp},minidrp,2022-05-28
4.3.0,{rbc},red blood cell count,2022-05-28
4.3.0,{kp_C},HOMEOPATHIC POTENCY OF CENTESIMAL KORSAKOVIAN SERIES,2022-05-28
4.3.0,{WBCs},white blood cells,2022-05-28
4.3.0,{GPS'U},IgG antiphosphatidylserine unit,2022-05-28
4.3.0,{KCT'U},kaolin clotting time,2022-05-28
4.3.0,{OpticalDensityRatio},OpticalDensityRatio,2022-05-28
4.3.0,{MultOfMean},MultOfMean,2022-05-28
4.3.0,{Package},Package,2022-05-28
4.3.0,{tot},particles total count,2022-05-28
4.3.0,{Ehrlich_U}/dL,EhrlichUnitsPerDeciLiter,2022-05-28
4.3.0,{cells}/uL,cells per microliter,2022-05-28
4.3.0,{Ehrlich'U}/d,Ehrlich unit per day,2022-05-28
4.3.0,{Log_IU},log (base 10) international unit,2022-05-28
4.3.0,{IndexValue},IndexValue,2022-05-28
4.3.0,{Times}/wk,Times / week,2022-05-28
4.3.0,{RubellaVirus},RubellaVirus,2022-05-28
4.3.0,{WeeksDays},WeeksDays,2022-05-28
4.3.0,{copies}/ug,copies per microgram,2022-05-28
4.3.0,{Markers},Markers,2022-05-28
4.3.0,{StdDeviation'U},StdDeviation'U,2022-05-28
4.3.0,{IgGIndex},IgGIndex,2022-05-28
4.3.0,{index},index,2022-05-28
4.3.0,{StimulatingIndex},StimulatingIndex,2022-05-28
4.3.0,{log_IU}/mL,log (base 10) international unit per milliliter,2022-05-28
4.3.0,{saturation},saturation,2022-05-28
4.3.0,{Relative'U},Relative'U,2022-05-28
4.3.0,{JDF'U},Juvenile Diabetes Foundation unit,2022-05-28
4.3.0,{Lyme_index_value},Lyme index value,2022-05-28
4.3.0,{Patch},Patch,2022-05-28
4.3.0,{EIA_index},EIA index,2022-05-28
4.3.0,{IfaTiter},IfaTiter,2022-05-28
4.3.0,{StandardIgA'U},StandardIgA'U,2022-05-28
4.3.0,{EIA'U},EIA unit,2022-05-28
4.3.0,{JDF'U}/L,Juvenile Diabetes Foundation unit per liter,2022-05-28
4.3.0,{InhaledTobaccoUseAmountYears},InhaledTobaccoUseAmountYears,2022-05-28
4.3.0,{KRONU'U}/mL,Kronus unit per milliliter,2022-05-28
4.3.0,{ImmuneStatusRatio},ImmuneStatusRatio,2022-05-28
4.3.0,{Scoop},Scoop,2022-05-28
4.3.0,{ScoreOf},ScoreOf,2022-05-28
4.3.0,{clock_time},clock_time,2022-05-28
4.3.0,{Number},Number,2022-05-28
4.3.0,{molecule}/{platelet},molecule per platelet,2022-05-28
4.3.0,{IFA_index},immunofluorescence assay index,2022-05-28
4.3.0,{EIATiter},EIA titer,2022-05-28
4.3.0,{ERY}/uL,erythrocyte per microliter,2022-05-28
4.3.0,{index_val},index value,2022-05-28
4.3.0,{relative_saturation},relative saturation,2022-05-28
4.3.0,{Ehrlich'U},Ehrlich unit,2022-05-28
4.3.0,{Tine'U},Tine'U,2022-05-28
4.3.0,{RPI'U},RPI'U,2022-05-28
4.3.0,{Streptozyme'U},Streptozyme'U,2022-05-28
4.3.0,{InhaledTobaccoUsePacks}/d,InhaledTobaccoUsePacks / day,2022-05-28
4.3.0,{Once}/d,Once / day,2022-05-28
4.3.0,{StandardIgM'U},StandardIgM'U,2022-05-28
4.3.0,{StandardDeviation},StandardDeviation,2022-05-28
4.3.0,{IFA_titer},Immunofluorescence assay titer,2022-05-28
4.3.0,{STDV},standard deviation,2022-05-28
4.3.0,{lgCopies}/ml,lgCopies / milliliter,2022-05-28
4.3.0,{ThyroxinUptake'U},ThyroxinUptake'U,2022-05-28
4.3.0,{Vial},Vial,2022-05-28
4.3.0,{INR'unit},INR'unit,2022-05-28
4.3.0,{activity},activity,2022-05-28
4.3.0,{cells}/[HPF],cells per high power field,2022-05-28
4.3.0,{Ehrlich'U}/(2.h),Ehrlich unit per 2 hour,2022-05-28
4.3.0,{IgMIndex},IgMIndex,2022-05-28
4.3.0,{OpticalDensity},OpticalDensity,2022-05-28
4.3.0,{Pouches}/wk,Pouches / week,2022-05-28
4.3.0,{cfu},cfu,2022-05-28
4.3.0,{percentile},percentile,2022-05-28
4.3.0,{beats}/min,heart beats per minute,2022-05-28
4.3.0,{PackYears},PackYears,2022-05-28
4.3.0,{KRONU'U}/L,Kronus unit per liter,2022-05-28
4.3.0,{Pan_Bio'U},panbio unit,2022-05-28
4.3.0,{Events},Events,2022-05-28
4.3.0,{MPS'U}/mL,IgM antiphosphatidylserine unit per milliliter,2022-05-28
4.3.0,{genomes}/mL,genomes per milliliter,2022-05-28
4.3.0,{RadioactiveT3UptakeRatio},RadioactiveT3UptakeRatio,2022-05-28
4.3.0,{ISR},immune status ratio,2022-05-28
4.3.0,{ElisaU}/mL,ElisaUnitsPerMilliLiter [Arbitrary Concentration Units],2022-05-28
4.3.0,{Pill},Pill,2022-05-28
4.3.0,{Volume}/{Vvolume},Volume / Vvolume,2022-05-28
4.3.0,{Elisa_U}/mL,ElisaUnitsPerMilliLiter,2022-05-28
4.3.0,{copies}/mL,copies per milliliter,2022-05-28
4.3.0,{EIA'U}/U,EIA unit per enzyme Unit,2022-05-28
4.3.0,{RecTiter},RecTiter,2022-05-28
4.3.0,{IfaIndex},IfaIndex,2022-05-28
4.3.0,{EV},EIA value,2022-05-28
4.3.0,{IgGAntiphosphatidyleserine'U},IgGAntiphosphatidyleserine'U,2022-05-28
4.3.0,{StandardIgG'U},StandardIgG'U,2022-05-28
4.3.0,{HaTiter},HaTiter,2022-05-28
4.3.0,{Packs}/d,Packs / day,2022-05-28
